u,x1,x2
0.07913319034976901,-0.007295387742392048 0.0018388527456056937 20.310512285781705,-0.007374269973134653 -0.0031265218100084745 20.78810237815989
0.09633728501352813,-0.007374269973134653 -0.0031265218100084745 20.78810237815989,-0.007807948014427624 -0.012031715473467193 21.65064293910189
0.08769908604100257,-0.007807948014427624 -0.012031715473467193 21.65064293910189,-0.008231585083065882 -0.014111437307405566 22.302856301071728
0.06916957379104956,-0.008231585083065882 -0.014111437307405566 22.302856301071728,-0.00823083850860002 -0.00739168726116715 22.618472734328588
0.06518840081820361,-0.00823083850860002 -0.00739168726116715 22.618472734328588,-0.007778371248210955 0.0012357698642552727 22.667873200963257
0.08376535557697475,-0.007778371248210955 0.0012357698642552727 22.667873200963257,-0.00778239595508796 -0.002971514137002208 22.811263373392897
0.10942490511195968,-0.00778239595508796 -0.002971514137002208 22.811263373392897,-0.008226943779312398 -0.012671415653805283 23.773410965547995
0.10059442846601682,-0.008226943779312398 -0.012671415653805283 23.773410965547995,-0.00866883975692428 -0.015207754571963047 24.731361011135107
0.08089376084062942,-0.00866883975692428 -0.015207754571963047 24.731361011135107,-0.008655430121457261 -0.008307747769353887 25.159327284625938
0.07818115381131166,-0.008655430121457261 -0.008307747769353887 25.159327284625938,-0.008670624810708467 -0.00559838907852774 25.385771908802663
0.09825467193779842,-0.008670624810708467 -0.00559838907852774 25.385771908802663,-0.009090504787301558 -0.011914743299231626 25.72404867047154
0.10640665906722986,-0.009090504787301558 -0.011914743299231626 25.72404867047154,-0.009535720369536477 -0.01514383817088545 26.639457761100537
0.08980109409648157,-0.009535720369536477 -0.01514383817088545 26.639457761100537,-0.009995893300192436 -0.014772782157403753 27.25850436022735
0.08505582186719882,-0.009995893300192436 -0.014772782157403753 27.25850436022735,-0.009954403916091415 -0.008091854433742836 27.501196226847153
0.08622685484430181,-0.009954403916091415 -0.008091854433742836 27.501196226847153,-0.009966393409296075 -0.0058654872869738795 27.67409415773891
0.10453518455387051,-0.009966393409296075 -0.0058654872869738795 27.67409415773891,-0.009939681047909994 -0.006554560953425628 28.111754454659263
0.11112948682245927,-0.009939681047909994 -0.006554560953425628 28.111754454659263,-0.010435830854739312 -0.01357627785076909 29.112049367290595
0.11341974999226508,-0.010435830854739312 -0.01357627785076909 29.112049367290595,-0.01035943081236535 -0.009781038873160189 29.81696037994888
0.09984519015951906,-0.01035943081236535 -0.009781038873160189 29.81696037994888,-0.010872640685212188 -0.01326525597484844 30.38998915182948
0.11552351840540628,-0.010872640685212188 -0.01326525597484844 30.38998915182948,-0.011250426342738389 -0.015379813846194832 30.944200932893946
0.106604852413273,-0.011250426342738389 -0.015379813846194832 30.944200932893946,-0.011744982769796724 -0.015878589689398783 31.851414675087018
0.10220975948835828,-0.011744982769796724 -0.015878589689398783 31.851414675087018,-0.011691248253163294 -0.009330724740801086 32.259707005800436
0.10335244149973177,-0.011691248253163294 -0.009330724740801086 32.259707005800436,-0.011700941330943971 -0.0070799970844618275 32.56424310230896
0.12285281870937531,-0.011700941330943971 -0.0070799970844618275 32.56424310230896,-0.012137423794058409 -0.01367870036545825 33.14898668503063
0.1306248511163356,-0.012137423794058409 -0.01367870036545825 33.14898668503063,-0.012588983234264736 -0.01698222144301214 34.35019375068724
0.11522546388750607,-0.012588983234264736 -0.01698222144301214 34.35019375068724,-0.01302335075610662 -0.01638435631763572 34.99480210286158
0.11261540265725814,-0.01302335075610662 -0.01638435631763572 34.99480210286158,-0.012988418153792277 -0.009907440022076924 35.40387656302366
0.11480992222604836,-0.012988418153792277 -0.009907440022076924 35.40387656302366,-0.01348897677454053 -0.013944423065233146 36.029375712490875
0.1339498429973561,-0.01348897677454053 -0.013944423065233146 36.029375712490875,-0.013875277409741933 -0.016695923379652047 36.866370834911024
0.12429017811612628,-0.013875277409741933 -0.016695923379652047 36.866370834911024,-0.013389958516032002 -0.004987891749670206 37.47641110138861
0.12064774096895284,-0.013389958516032002 -0.004987891749670206 37.47641110138861,-0.013929818870789173 -0.012365466267867244 38.01681841686404
0.15862921141097558,-0.013929818870789173 -0.012365466267867244 38.01681841686404,-0.01475999911209126 -0.0238636881741683 39.32447874246743
0.13992077636471803,-0.01475999911209126 -0.0238636881741683 39.32447874246743,-0.014704063517238623 -0.014304987693765515 40.27046210883392
0.11475527954091816,-0.014704063517238623 -0.014304987693765515 40.27046210883392,-0.015239633349433679 -0.014725318273351986 40.69616416346456
0.14589728630756094,-0.015239633349433679 -0.014725318273351986 40.69616416346456,-0.016089364223979125 -0.0232669765142573 41.63427986964698
0.14278495242817418,-0.016089364223979125 -0.0232669765142573 41.63427986964698,-0.016003020800078167 -0.01395507902960999 42.36270736049951
0.1213512496345488,-0.016003020800078167 -0.01395507902960999 42.36270736049951,-0.01607996109287592 -0.00912053278049163 42.79967447081834
0.15041820091634403,-0.01607996109287592 -0.00912053278049163 42.79967447081834,-0.01698030732613515 -0.021556496528838287 43.73561236269921
0.16471192902866938,-0.01698030732613515 -0.021556496528838287 43.73561236269921,-0.01684254194620114 -0.014817754695611196 44.64413733715177
0.13348640773250922,-0.01684254194620114 -0.014817754695611196 44.64413733715177,-0.017423860646388133 -0.016191920819896802 45.42587369207936
0.15849105675659814,-0.017423860646388133 -0.016191920819896802 45.42587369207936,-0.017805199996573897 -0.018473394958474474 46.453550402847746
0.1555958864208561,-0.017805199996573897 -0.018473394958474474 46.453550402847746,-0.01821952947737438 -0.01858118562704755 47.143605068028684
0.1547080815190969,-0.01821952947737438 -0.01858118562704755 47.143605068028684,-0.019621161177557585 -0.030567989202856843 48.14613990630225
0.1558184623051651,-0.019621161177557585 -0.030567989202856843 48.14613990630225,-0.01948773003312633 -0.01694494581860309 48.98113545774992
0.12091665778247196,-0.01948773003312633 -0.01694494581860309 48.98113545774992,-0.02051188419562332 -0.021063385125011432 49.098406216141306
0.1615959576967246,-0.02051188419562332 -0.021063385125011432 49.098406216141306,-0.0208367706764974 -0.020017764549867395 49.868795982515365
0.14198096311891,-0.0208367706764974 -0.020017764549867395 49.868795982515365,-0.021305421090556612 -0.01792856917270119 50.21844268066806
0.14744136483070058,-0.021305421090556612 -0.01792856917270119 50.21844268066806,-0.022215901848542757 -0.023690678143226555 50.76373334390917
0.15035666187922325,-0.022215901848542757 -0.023690678143226555 50.76373334390917,-0.022138761202667705 -0.014190671371141324 51.34154446613419
0.13160574955979776,-0.022138761202667705 -0.014190671371141324 51.34154446613419,-0.022647854298125797 -0.015067066539549784 51.37886435654412
0.15976810828887023,-0.022647854298125797 -0.015067066539549784 51.37886435654412,-0.023517124315933138 -0.023801486878299784 52.089536515132124
0.15262087729973473,-0.023517124315933138 -0.023801486878299784 52.089536515132124,-0.0234261058299754 -0.014155130384889785 52.4211564073535
0.12863032708237143,-0.0234261058299754 -0.014155130384889785 52.4211564073535,-0.024469088548724597 -0.02117079446479832 52.79548091563414
0.15523736784049752,-0.024469088548724597 -0.02117079446479832 52.79548091563414,-0.024755424391894085 -0.019233299423116357 52.981892965233136
0.13068956701570528,-0.024755424391894085 -0.019233299423116357 52.981892965233136,-0.025731119193109622 -0.0228172850329346 53.06170327257903
0.1338124966214319,-0.025731119193109622 -0.0228172850329346 53.06170327257903,-0.02613088370450571 -0.018661374000563315 53.271233692530814
0.1156656370624069,-0.02613088370450571 -0.018661374000563315 53.271233692530814,-0.02610797824424168 -0.009574582915482039 52.751802180986815
0.12304560577936002,-0.02610797824424168 -0.009574582915482039 52.751802180986815,-0.026615782823818226 -0.013515279184402368 52.70312328985458
0.14052186779160136,-0.026615782823818226 -0.013515279184402368 52.70312328985458,-0.02650239031920674 -0.009978872841804862 52.48403015909923
0.1254026396054405,-0.02650239031920674 -0.009978872841804862 52.48403015909923,-0.02704996560722111 -0.014041664848656921 52.54811973986288
0.13316690286378857,-0.02704996560722111 -0.014041664848656921 52.54811973986288,-0.027441777764998062 -0.015860614577899917 52.52462100273893
0.11827644093685175,-0.027441777764998062 -0.015860614577899917 52.52462100273893,-0.02742308544193697 -0.009379456960669382 52.157257625532004
0.08897664285682916,-0.02742308544193697 -0.009379456960669382 52.157257625532004,-0.027992294059960843 -0.011230545935740036 51.702405302312215
0.08897664285682916,-0.027992294059960843 -0.011230545935740036 51.702405302312215,-0.026953363076863135 0.006381401404269668 50.45294790950602
0.08897664285682916,-0.026953363076863135 0.006381401404269668 50.45294790950602,-0.027092326995181975 -2.2639263495022105e-05 49.62663307282484
0.08897664285682916,-0.027092326995181975 -2.2639263495022105e-05 49.62663307282484,-0.02566359307808655 0.015395000045780753 48.686901531900894
0.08897664285682916,-0.02566359307808655 0.015395000045780753 48.686901531900894,-0.02484716039472005 0.0148581680744292 47.61249580582125
0.08897664285682916,-0.02484716039472005 0.0148581680744292 47.61249580582125,-0.02448544495451387 0.008189062933693926 47.12911455919704
0.16903103412812726,-0.02448544495451387 0.008189062933693926 47.12911455919704,-0.022886567108447883 0.012065188181676529 47.2002289866527
0.15300735112489408,-0.022886567108447883 0.012065188181676529 47.2002289866527,-0.023579751205304905 -0.009672452626909352 48.15376532991937
0.17968755931340497,-0.023579751205304905 -0.009672452626909352 48.15376532991937,-0.024366673825779627 -0.024620372156527688 49.42991678888125
0.12872974327580594,-0.024366673825779627 -0.024620372156527688 49.42991678888125,-0.025287298093508322 -0.025306241883120258 49.8464114104044
0.09557487993595737,-0.025287298093508322 -0.025306241883120258 49.8464114104044,-0.02715330761168472 -0.03473202504524667 49.77799257588516
0.08768775345897256,-0.02715330761168472 -0.03473202504524667 49.77799257588516,-0.02694994950484857 -0.01330786477394516 48.786301420791425
0.0450415557302824,-0.02694994950484857 -0.01330786477394516 48.786301420791425,-0.027557416941474316 -0.008998513388754036 47.23306980552924
0.0897629673591081,-0.027557416941474316 -0.008998513388754036 47.23306980552924,-0.02697000597253775 0.0003398785350154157 46.206615407418674
0.08064039336895978,-0.02697000597253775 0.0003398785350154157 46.206615407418674,-0.02564519586811984 0.015701319282383136 45.09267858361029
0.10045753893352038,-0.02564519586811984 0.015701319282383136 45.09267858361029,-0.025762407125579936 0.001343898335046577 44.59157605281241
0.1416265227230426,-0.025762407125579936 0.001343898335046577 44.59157605281241,-0.024723144893248762 0.004824757272689231 44.86409604591129
0.10215545618774308,-0.024723144893248762 0.004824757272689231 44.86409604591129,-0.02488431745783197 -0.002572912911685741 44.747651356560326
0.12366183929881205,-0.02488431745783197 -0.002572912911685741 44.747651356560326,-0.02528674838009255 -0.01258374204177872 44.951737706434294
0.10343941940012741,-0.02528674838009255 -0.01258374204177872 44.951737706434294,-0.025731521908517765 -0.014309123758501954 44.86723001225754
0.07713644247020324,-0.025731521908517765 -0.014309123758501954 44.86723001225754,-0.02571196720486829 -0.006644377861547273 44.01946467333577
0.06764059159886371,-0.02571196720486829 -0.006644377861547273 44.01946467333577,-0.025768906359497003 -0.0037894892228366103 43.27140550292617
0.07897491570148113,-0.025768906359497003 -0.0037894892228366103 43.27140550292617,-0.02477910324098032 0.008310258527538543 42.22829942494064
0.0789199549452384,-0.02477910324098032 0.008310258527538543 42.22829942494064,-0.024411551419146305 0.006305251683180451 41.31240682289517
0.10940096068264821,-0.024411551419146305 0.006305251683180451 41.31240682289517,-0.02440894609753749 -0.003134664588046833 41.270509837237185
0.10090418473209684,-0.02440894609753749 -0.003134664588046833 41.270509837237185,-0.023927324034833178 0.00033950485647093326 41.06813894505837
0.07818753734761336,-0.023927324034833178 0.00033950485647093326 41.06813894505837,-0.023542464916110617 0.0033416093271070955 40.52104353733494
0.08983376071793386,-0.023542464916110617 0.0033416093271070955 40.52104353733494,-0.024026833918648495 -0.008390583446355154 40.22587456271431
0.09646845214354782,-0.024026833918648495 -0.008390583446355154 40.22587456271431,-0.023468817839841002 -0.0010307938942607682 39.88266836938244
0.0610604909231684,-0.023468817839841002 -0.0010307938942607682 39.88266836938244,-0.023122796177083103 0.004174306307966306 39.06098042590102
0.08155993190765726,-0.023122796177083103 0.004174306307966306 39.06098042590102,-0.023119900302414433 -0.001613054453396197 38.5013996155179
0.09072519037882293,-0.023119900302414433 -0.001613054453396197 38.5013996155179,-0.02308640157436117 -0.004392088770953546 38.15076500450231
0.07236812961260608,-0.02308640157436117 -0.004392088770953546 38.15076500450231,-0.022182094621948947 0.007773439411547433 37.551065170783374
0.0632105482237581,-0.022182094621948947 0.007773439411547433 37.551065170783374,-0.02228435874857813 0.0009190861097540027 36.75659925281312
0.09663496611696368,-0.02228435874857813 0.0009190861097540027 36.75659925281312,-0.022207028394253456 -0.004250949285637082 36.592379265533786
0.07268047369501812,-0.022207028394253456 -0.004250949285637082 36.592379265533786,-0.021304932041367387 0.007636797390631386 36.07756022630158
